#scalar perturbations for mode k = 1.088182900000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       3.922245457335e+03       8.136327721339e-02      -1.728215819300e+00       5.384284061777e-05       2.783267838864e-02       3.505671762102e-04      -6.789599720066e-04       3.405177185168e-04      -1.395467563500e+02       6.724653038563e-02       4.095283242223e-01       4.095292435665e-01      -1.667842654208e+00      -1.456844862260e-04       1.399366489403e-02      -1.609334772764e+00      -5.443910840791e-05       2.370099183386e-02      -1.412753061398e+02       6.729505444196e-02      -1.412753031838e+02       6.729505442182e-02 
       3.935396362705e+03       8.187908025431e-02      -1.728498034013e+00      -2.548913338292e-05       2.878199030904e-02       4.486846256690e-04      -6.909878101433e-04       3.112400338959e-04      -1.404325272844e+02       6.745862946317e-02       4.095205081887e-01       4.095214031862e-01      -1.665036579716e+00      -1.773736119283e-04       1.246714896947e-02      -1.608194795874e+00      -7.864313325118e-05       2.198928588719e-02      -1.421617131976e+02       6.750684802912e-02      -1.421617102413e+02       6.750684800911e-02 
       3.948547268075e+03       8.239651313623e-02      -1.727379354229e+00      -1.056879367531e-04       2.913610203921e-02       5.479889180220e-04      -6.955532308002e-04       2.829717232408e-04      -1.413210874041e+02       6.767072117258e-02       4.095127294720e-01       4.095135833507e-01      -1.661706853206e+00      -2.053055279661e-04       1.069560497931e-02      -1.606659114749e+00      -9.947433171828e-05       2.003128155178e-02      -1.430509054422e+02       6.771863712417e-02      -1.430509024856e+02       6.771863710428e-02 
       3.961698173445e+03       8.291557599821e-02      -1.724857575275e+00      -1.852689995701e-04       2.888287123103e-02       6.474173248787e-04      -6.927473152318e-04       2.562526227420e-04      -1.422124366091e+02       6.788280528921e-02       4.095049871025e-01       4.095057842431e-01      -1.657924250246e+00      -2.289370600771e-04       8.716570469438e-03      -1.604791353303e+00      -1.164359804103e-04       1.786448556338e-02      -1.439428828110e+02       6.793042146662e-02      -1.439428798542e+02       6.793042144685e-02 
       3.974849078816e+03       8.343626896652e-02      -1.720956598074e+00      -2.627429864226e-04       2.802244239689e-02       7.459274133646e-04      -6.827615328159e-04       2.315931962446e-04      -1.431065747934e+02       6.809488132204e-02       4.094972809715e-01       4.094980071874e-01      -1.653768274187e+00      -2.478162455648e-04       6.571533906642e-03      -1.602663075017e+00      -1.291195404610e-04       1.553030661919e-02      -1.448376452354e+02       6.814220053029e-02      -1.448376422783e+02       6.814220051065e-02 
       3.987999984186e+03       8.395859224822e-02      -1.715726296428e+00      -3.366433664637e-04       2.656726220643e-02       8.425110897497e-04      -6.658832833653e-04       2.094666887320e-04      -1.440035018678e+02       6.830695019504e-02       4.094896055753e-01       4.094902483566e-01      -1.649325519972e+00      -2.615892217665e-04       4.305074784253e-03      -1.600352202876e+00      -1.372111818665e-04       1.307320606163e-02      -1.457351926628e+02       6.835397520464e-02      -1.457351897055e+02       6.835397518513e-02 
       3.993071340025e+03       8.416045024902e-02      -1.713369380025e+00      -3.638846741040e-04       2.585204472542e-02       8.790359348135e-04      -6.576106085655e-04       2.017034644371e-04      -1.443501270368e+02       6.838872751850e-02       4.094866551129e-01       4.094872627717e-01      -1.647555037183e+00      -2.654807882265e-04       3.408510516495e-03      -1.599429703307e+00      -1.390571104819e-04       1.210269477331e-02      -1.460820560263e+02       6.843563980988e-02      -1.460820530689e+02       6.843563979041e-02 
       3.998142695863e+03       8.436255071596e-02      -1.710830985975e+00      -3.903057301554e-04       2.505378173607e-02       9.150780249504e-04      -6.483932765972e-04       1.944038378524e-04      -1.446971669150e+02       6.847050361992e-02       4.094837093660e-01       4.094842804351e-01      -1.645760952251e+00      -2.685655063915e-04       2.503568894120e-03      -1.598497151308e+00      -1.401800403114e-04       1.112355374114e-02      -1.464293335285e+02       6.851730359814e-02      -1.464293305709e+02       6.851730357871e-02 
       4.003214051702e+03       8.456489367900e-02      -1.708116914640e+00      -4.158300876838e-04       2.417459322613e-02       9.505859424235e-04      -6.382580680945e-04       1.875892781163e-04      -1.450446215009e+02       6.855227887362e-02       4.094807668164e-01       4.094812999467e-01      -1.643948750441e+00      -2.708356185623e-04       1.593007881582e-03      -1.597559459035e+00      -1.405740515688e-04       1.013853188736e-02      -1.467770251698e+02       6.859896694184e-02      -1.467770222121e+02       6.859896692246e-02 
       4.008285407541e+03       8.476747913382e-02      -1.705233476799e+00      -4.403841772939e-04       2.321685026333e-02       9.855098096087e-04      -6.272334950648e-04       1.812800137116e-04      -1.453924907869e+02       6.863405303328e-02       4.094778282551e-01       4.094783222184e-01      -1.642123953771e+00      -2.722865190048e-04       6.795976708238e-04      -1.596621563140e+00      -1.402362830689e-04       9.150389961831e-03      -1.471251309447e+02       6.868062959277e-02      -1.471251279869e+02       6.868062957344e-02 
       4.013356763380e+03       8.497030707324e-02      -1.702187476175e+00      -4.638969646202e-04       2.218316382745e-02       1.019801373134e-03      -6.153497041330e-04       1.754949944640e-04      -1.457407747640e+02       6.871582579960e-02       4.094748946647e-01       4.094753483565e-01      -1.640292107773e+00      -2.729161668748e-04      -2.338900507836e-04      -1.595688412264e+00      -1.391663438580e-04       8.161890655763e-03      -1.474736508462e+02       6.876229124980e-02      -1.474736478883e+02       6.876229123051e-02 
       4.018428119219e+03       8.517337750801e-02      -1.698986189252e+00      -4.862997873493e-04       2.107637322800e-02       1.053414082159e-03      -6.026383768653e-04       1.702518575639e-04      -1.460894734254e+02       6.879759719680e-02       4.094719658248e-01       4.094723782660e-01      -1.638458767298e+00      -2.727246805496e-04      -1.144691780311e-03      -1.594764953576e+00      -1.373659067684e-04       7.175789194117e-03      -1.478225848695e+02       6.884395193528e-02      -1.478225819116e+02       6.884395191604e-02 
       4.023499475058e+03       8.537669046671e-02      -1.695637348812e+00      -5.075265619405e-04       1.989953828191e-02       1.086303170805e-03      -5.891326496178e-04       1.655668888643e-04      -1.464385867684e+02       6.887936756828e-02       4.094690403337e-01       4.094694106726e-01      -1.636629482069e+00      -2.717143349675e-04      -2.050059250986e-03      -1.593856118976e+00      -1.348387045358e-04       6.194825671871e-03      -1.481719330140e+02       6.892561199080e-02      -1.481719300560e+02       6.892561197161e-02 
       4.031522173443e+03       8.569881941907e-02      -1.690058316375e+00      -5.385530274395e-04       1.790283289061e-02       1.136750739241e-03      -5.662293298480e-04       1.593311967988e-04      -1.469917181200e+02       6.900872327090e-02       4.094644185543e-01       4.094647208629e-01      -1.633757350051e+00      -2.684568801329e-04      -3.464582814330e-03      -1.592460157628e+00      -1.293730001263e-04       4.660086772003e-03      -1.487254346732e+02       6.905479398150e-02      -1.487254317150e+02       6.905479396238e-02 
       4.039544871828e+03       8.602155532669e-02      -1.684164963024e+00      -5.662504549009e-04       1.575307457905e-02       1.185120809275e-03      -5.415678781117e-04       1.545808618904e-04      -1.475458872111e+02       6.913807552583e-02       4.094598075772e-01       4.094600405587e-01      -1.630930768808e+00      -2.631972240674e-04      -4.848075196837e-03      -1.591132095880e+00      -1.221438116301e-04       3.155586705717e-03      -1.492799726821e+02       6.918397350342e-02      -1.492799697238e+02       6.918397348437e-02 
       4.047567570213e+03       8.634489825682e-02      -1.677994051744e+00      -5.904096626284e-04       1.346541832058e-02       1.231266397933e-03      -5.152986596523e-04       1.513583411833e-04      -1.481010940236e+02       6.926742484603e-02       4.094552049966e-01       4.094553678692e-01      -1.628170927204e+00      -2.559826046545e-04      -6.190194374142e-03      -1.589890545787e+00      -1.132026142922e-04       1.691641798394e-03      -1.498355470306e+02       6.931315106261e-02      -1.498355440721e+02       6.931315104363e-02 
       4.055590268598e+03       8.666884826572e-02      -1.671584447571e+00      -6.108455608554e-04       1.105607454581e-02       1.275053930422e-03      -4.875783199608e-04       1.496966800890e-04      -1.486573385368e+02       6.939677154390e-02       4.094506091559e-01       4.094507016504e-01      -1.625498421036e+00      -2.468750872969e-04      -7.480952361323e-03      -1.588753484435e+00      -1.026150711895e-04       2.782191425700e-04      -1.503921577057e+02       6.944232696475e-02      -1.503921547471e+02       6.944232694584e-02 
       4.063612966983e+03       8.699340534167e-02      -1.664976835350e+00      -6.273995810569e-04       8.542187117880e-03       1.316363740787e-03      -4.585688275195e-04       1.496193472304e-04      -1.492146207157e+02       6.952611470843e-02       4.094460228967e-01       4.094460452513e-01      -1.622933082600e+00      -2.359520439406e-04      -8.710790027626e-03      -1.587738090397e+00      -9.046150892325e-05      -1.075137098001e-03      -1.509498046800e+02       6.957150029224e-02      -1.509498017213e+02       6.957150027340e-02 
       4.071635665368e+03       8.731856956400e-02      -1.658213487905e+00      -6.399380645751e-04       5.941707220455e-03       1.355090495372e-03      -4.284365069293e-04       1.511401193345e-04      -1.497729405428e+02       6.965545504522e-02       4.094414431309e-01       4.094413960814e-01      -1.620493877669e+00      -2.233026841510e-04      -9.870646305243e-03      -1.586860647578e+00      -7.683344690490e-05      -2.359374800129e-03      -1.515084879440e+02       6.970067174429e-02      -1.515084849850e+02       6.970067172552e-02 
       4.079658363753e+03       8.764434097418e-02      -1.651337946915e+00      -6.483556028760e-04       3.273261411625e-03       1.391143532792e-03      -3.973510563539e-04       1.542630208138e-04      -1.503322979953e+02       6.978479257995e-02       4.094368692757e-01       4.094367540430e-01      -1.618198734066e+00      -2.090296284012e-04      -1.095202353249e-02      -1.586136380664e+00      -6.183517027820e-05      -3.565999158342e-03      -1.520682074821e+02       6.982984134038e-02      -1.520682045230e+02       6.982984132168e-02 
       4.092727314758e+03       8.817632181077e-02      -1.640013029859e+00      -6.530570703123e-04      -1.169368951497e-03       1.443958421083e-03      -3.451182965747e-04       1.627621416227e-04      -1.512457113670e+02       6.999547571213e-02       4.094294346894e-01       4.094292122075e-01      -1.614811320967e+00      -1.826044672558e-04      -1.252542354767e-02      -1.585320395640e+00      -3.477379897870e-05      -5.345263063206e-03      -1.529822078166e+02       7.004025291158e-02      -1.529822048573e+02       7.004025289299e-02 
       4.105796265764e+03       8.870991417327e-02      -1.628704430036e+00      -6.464624452165e-04      -5.656551342033e-03       1.489241091795e-03      -2.915632242426e-04       1.754143748276e-04      -1.521618780389e+02       7.020615119994e-02       4.094220132534e-01       4.094216899111e-01      -1.611915182221e+00      -1.527345433993e-04      -1.383988401344e-02      -1.585000879829e+00      -4.943595586393e-06      -6.867801558413e-03      -1.538989579186e+02       7.025065930888e-02      -1.538989549590e+02       7.025065929041e-02 
       4.118865216769e+03       8.924511817875e-02      -1.617608914723e+00      -6.286143172213e-04      -1.010236928097e-02       1.526856620904e-03      -2.374338763014e-04       1.920732756830e-04      -1.530807978914e+02       7.041681792473e-02       4.094146070927e-01       4.094141910216e-01      -1.609564984942e+00      -1.200424847584e-04      -1.487074007104e-02      -1.585220747092e+00       2.703641681567e-05      -8.108823760626e-03      -1.548184577003e+02       7.046105939136e-02      -1.548184547405e+02       7.046105937300e-02 
