#scalar perturbations for mode k = 1.088182900000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       1.203570612705e+02       3.504671489526e-04      -1.337471529635e+00       3.972396281798e-05       3.741198420913e-06       9.352996052282e-06       5.466311368678e-10       1.870599210456e-06      -1.003103648457e+00       3.972404269394e-05       5.919592648254e-01       6.664459746695e-01      -1.337470093238e+00       3.968139381045e-05       6.506298964611e-04      -1.337470093238e+00       3.968139381045e-05       6.506298964611e-04      -1.003104963368e+00       3.977203397264e-05      -1.003104544499e+00       3.976546546400e-05 
       1.236514711349e+02       3.619704052103e-04      -1.339872627784e+00       4.072953464559e-05       4.092317194053e-06       1.023079298513e-05       6.383397657005e-10       2.046158597027e-06      -1.004904472355e+00       4.072962854767e-05       5.922600221707e-01       6.658898746955e-01      -1.339870996032e+00       4.068311646654e-05       6.859058480947e-04      -1.339870996032e+00       4.068311646654e-05       6.859058480947e-04      -1.004905951262e+00       4.078122260869e-05      -1.004905511101e+00       4.077486284375e-05 
       1.269458809993e+02       3.735754515631e-04      -1.342315027970e+00       4.173397046958e-05       4.469909797897e-06       1.117477449474e-05       7.437833408338e-10       2.234954898948e-06      -1.006736272829e+00       4.173408025609e-05       5.925379526011e-01       6.653245528553e-01      -1.342313183440e+00       4.168346729283e-05       7.220589633314e-04      -1.342313183440e+00       4.168346729283e-05       7.220589633314e-04      -1.006737927849e+00       4.178942733099e-05      -1.006737467065e+00       4.178326513040e-05 
       1.302402908638e+02       3.852822879991e-04      -1.344789336392e+00       4.273715478387e-05       4.875194956072e-06       1.218798739018e-05       8.646271133250e-10       2.437597478036e-06      -1.008592004537e+00       4.273728250149e-05       5.927954074545e-01       6.647523562875e-01      -1.344787260608e+00       4.268232297223e-05       7.590878628665e-04      -1.344787260608e+00       4.268232297223e-05       7.590878628665e-04      -1.008593848282e+00       4.279653354607e-05      -1.008593367508e+00       4.279055858417e-05 
       1.335347007282e+02       3.970909144508e-04      -1.347287611114e+00       4.373898896239e-05       5.308710987722e-06       1.327177746930e-05       1.002467044464e-09       2.654355493861e-06      -1.010465711031e+00       4.373913683777e-05       5.930344817584e-01       6.641752690457e-01      -1.347285284513e+00       4.367957701648e-05       7.969910623753e-04      -1.347285284513e+00       4.367957701648e-05       7.969910623753e-04      -1.010467756612e+00       4.380244344412e-05      -1.010467256449e+00       4.379664616446e-05 
       1.368291105927e+02       4.090013308340e-04      -1.349803132847e+00       4.473938917133e-05       5.771339346577e-06       1.442834836644e-05       1.159158774750e-09       2.885669673288e-06      -1.012352352855e+00       4.473955962293e-05       5.932569662302e-01       6.635949694201e-01      -1.349800534744e+00       4.467513768405e-05       8.357669869864e-04      -1.349800534744e+00       4.467513768405e-05       8.357669869864e-04      -1.012354613883e+00       4.480707391698e-05      -1.012354094902e+00       4.480144545811e-05 
       1.401235204571e+02       4.210135373578e-04      -1.352330234210e+00       4.573828526618e-05       6.264596958376e-06       1.566149239594e-05       1.336975524666e-09       3.132298479188e-06      -1.014247679479e+00       4.573848093743e-05       5.934643747368e-01       6.630128726419e-01      -1.352327342763e+00       4.566892688641e-05       8.754139858589e-04      -1.352327342763e+00       4.566892688641e-05       8.754139858589e-04      -1.014250170067e+00       4.581035546456e-05      -1.014249632811e+00       4.580488759464e-05 
       1.436785830900e+02       4.340903354119e-04      -1.355064719092e+00       4.681445732576e-05       6.833654500778e-06       1.708413625194e-05       1.555730181754e-09       3.416827250389e-06      -1.016298543890e+00       4.681468348212e-05       5.936727765816e-01       6.623840900688e-01      -1.355061485215e+00       4.673927889997e-05       9.191730454250e-04      -1.355061485215e+00       4.673927889997e-05       9.191730454250e-04      -1.016301298612e+00       4.689143470064e-05      -1.016300742212e+00       4.688613154787e-05 
       1.472336457228e+02       4.472856679054e-04      -1.357801909966e+00       4.788874352995e-05       7.443850755972e-06       1.860962688993e-05       1.806292353676e-09       3.721925377986e-06      -1.018351437909e+00       4.788900392749e-05       5.938665727899e-01       6.617559051746e-01      -1.357798305292e+00       4.780741439016e-05       9.639422368607e-04      -1.357798305292e+00       4.780741439016e-05       9.639422368607e-04      -1.018354474418e+00       4.797081008804e-05      -1.018353899446e+00       4.796566338284e-05 
       1.507887083556e+02       4.605995346919e-04      -1.360537467969e+00       4.896109023382e-05       8.098096151186e-06       2.024524037796e-05       2.093068225756e-09       4.049048075593e-06      -1.020403107403e+00       4.896138902472e-05       5.940470490792e-01       6.611294004069e-01      -1.360533462539e+00       4.887326962545e-05       1.009719255451e-03      -1.360533462539e+00       4.887326962545e-05       1.009719255451e-03      -1.020406443989e+00       4.904842851442e-05      -1.020405850986e+00       4.904343057720e-05 
       1.543437709885e+02       4.740319359504e-04      -1.363267776277e+00       5.003145428202e-05       8.799490948880e-06       2.199872737220e-05       2.421150309281e-09       4.399745474440e-06      -1.022450839771e+00       5.003179605893e-05       5.942153103617e-01       6.605054776441e-01      -1.363263338494e+00       4.993679133839e-05       1.056501735218e-03      -1.363263338494e+00       4.993679133839e-05       1.056501735218e-03      -1.022454495354e+00       5.012424727260e-05      -1.022453884837e+00       5.011939095925e-05 
       1.578988336213e+02       4.875828719321e-04      -1.365989800561e+00       5.109980062041e-05       9.552379982195e-06       2.388094995549e-05       2.796959983328e-09       4.776189991097e-06      -1.024492359284e+00       5.110019049327e-05       5.943722668158e-01       6.598848930959e-01      -1.365984897141e+00       5.099793435168e-05       1.104287261081e-03      -1.365984897141e+00       5.099793435168e-05       1.104287261081e-03      -1.024496353420e+00       5.119823168745e-05      -1.024495725880e+00       5.119351034097e-05 
       1.614538962541e+02       5.012523420078e-04      -1.368700913907e+00       5.216609776871e-05       1.036193921773e-05       2.590484804433e-05       3.228180362758e-09       5.180969608866e-06      -1.026525695773e+00       5.216654144345e-05       5.945187284317e-01       6.592683010840e-01      -1.368695509829e+00       5.205665705988e-05       1.153073376610e-03      -1.368695509829e+00       5.205665705988e-05       1.153073376610e-03      -1.026530048652e+00       5.227035059821e-05      -1.026529404559e+00       5.226575800575e-05 
       1.650089588870e+02       5.150403468822e-04      -1.371399017766e+00       5.323032465167e-05       1.123314978081e-05       2.808287445202e-05       3.723199020023e-09       5.616574890404e-06      -1.028549275349e+00       5.323082845559e-05       5.946554520443e-01       6.586562238077e-01      -1.371393076227e+00       5.311292825301e-05       1.202857587351e-03      -1.371393076227e+00       5.311292825301e-05       1.202857587351e-03      -1.028554007792e+00       5.334058318292e-05      -1.028553347592e+00       5.333611353741e-05 
       1.695506940932e+02       5.328275230654e-04      -1.374824134387e+00       5.458687439708e-05       1.244026466331e-05       3.110066165828e-05       4.460237794152e-09       6.220132331657e-06      -1.031118115296e+00       5.458746500271e-05       5.948173585604e-01       6.578815579506e-01      -1.374817449762e+00       5.445874344015e-05       1.267906939995e-03      -1.374817449762e+00       5.445874344015e-05       1.267906939995e-03      -1.031123363941e+00       5.470507327487e-05      -1.031122683783e+00       5.470075283758e-05 
       1.740924292995e+02       5.508081604139e-04      -1.378222059328e+00       5.593998927409e-05       1.374592021385e-05       3.436480053462e-05       5.319194936824e-09       6.872960106924e-06      -1.033666561902e+00       5.594067807682e-05       5.949671887907e-01       6.571157411309e-01      -1.378214564624e+00       5.580046338053e-05       1.334575828602e-03      -1.378214564624e+00       5.580046338053e-05       1.334575828602e-03      -1.033672363074e+00       5.606642884100e-05      -1.033671663617e+00       5.606224944019e-05 
       1.786341645058e+02       5.689822589408e-04      -1.381590594718e+00       5.728966105357e-05       1.511943286173e-05       3.779858215432e-05       6.284409259091e-09       7.559716430864e-06      -1.036192966817e+00       5.729045856487e-05       5.951078909403e-01       6.563593175941e-01      -1.381582218877e+00       5.713805785672e-05       1.402858844346e-03      -1.381582218877e+00       5.713805785672e-05       1.402858844346e-03      -1.036199358153e+00       5.742464093229e-05      -1.036198640020e+00       5.742059502720e-05 
       1.831758997121e+02       5.873498186400e-04      -1.384928259172e+00       5.863589825370e-05       1.652563251282e-05       4.131408128206e-05       7.337791831771e-09       8.262816256412e-06      -1.038696219045e+00       5.863681454438e-05       5.952411171539e-01       6.556126523682e-01      -1.384918926935e+00       5.847151328334e-05       1.472750464326e-03      -1.384918926935e+00       5.847151328334e-05       1.472750464326e-03      -1.038703239496e+00       5.877971709006e-05      -1.038702503277e+00       5.877579770805e-05 
       1.877176349183e+02       6.059108395223e-04      -1.388233980934e+00       5.997871561169e-05       1.798796903167e-05       4.496992257919e-05       8.512605567865e-09       8.993984515837e-06      -1.041175514822e+00       5.997976287768e-05       5.953657251395e-01       6.548760081906e-01      -1.388223612713e+00       5.980082294050e-05       1.544245222849e-03      -1.388223612713e+00       5.980082294050e-05       1.544245222849e-03      -1.041183204641e+00       6.013167158214e-05      -1.041182450896e+00       6.012787226344e-05 
       1.922593701246e+02       6.246653215525e-04      -1.391506817237e+00       6.131812342396e-05       1.956255681471e-05       4.890639203677e-05       9.877094989830e-09       9.781278407355e-06      -1.043630147135e+00       6.131931877466e-05       5.954801585019e-01       6.541496158148e-01      -1.391495328984e+00       6.112597664523e-05       1.617337829534e-03      -1.391495328984e+00       6.112597664523e-05       1.617337829534e-03      -1.043638547868e+00       6.148051507764e-05      -1.043637777129e+00       6.147682982671e-05 
       1.968011053309e+02       6.436132645995e-04      -1.394745909234e+00       6.265412579446e-05       2.131480572425e-05       5.328701431062e-05       1.154477253924e-08       1.065740286212e-05      -1.046059471946e+00       6.265549552566e-05       5.955817667750e-01       6.534336847904e-01      -1.394733212323e+00       6.244695959033e-05       1.692022780385e-03      -1.394733212323e+00       6.244695959033e-05       1.692022780385e-03      -1.046068626401e+00       6.282625348868e-05      -1.046067839173e+00       6.282267673124e-05 
       2.017772495463e+02       6.645956476038e-04      -1.398254935357e+00       6.411399090034e-05       2.361410394439e-05       5.903525986098e-05       1.402605706563e-08       1.180705197220e-05      -1.048691248930e+00       6.411560232476e-05       5.956716939986e-01       6.526615649507e-01      -1.398240806884e+00       6.388947137765e-05       1.775672664967e-03      -1.398240806884e+00       6.388947137765e-05       1.775672664967e-03      -1.048701279786e+00       6.429713639025e-05      -1.048700475043e+00       6.429367255679e-05 
       2.067533937616e+02       6.858102700283e-04      -1.401720648430e+00       6.556970334170e-05       2.664094756109e-05       6.660236890272e-05       1.784479533215e-08       1.332047378054e-05      -1.051290542535e+00       6.557164628880e-05       5.957281556122e-01       6.519026912831e-01      -1.401704970106e+00       6.532687824264e-05       1.861219842829e-03      -1.401704970106e+00       6.532687824264e-05       1.861219842829e-03      -1.051301504145e+00       6.576424526876e-05      -1.051300682435e+00       6.576088858420e-05 
